(233.8268590217984, 405.0)
(467.6537180435968, 240)
(129.9038105676658, 255.0)
(337.749907475931, 75.0)
(311.7691453623979, 480)
(519.6152422706632, 210)
(363.7306695894642, 210)
(233.8268590217984, 465.0)
(129.9038105676658, 105.0)
(259.8076211353316, 390)
(51.96152422706631, 360)
(155.88457268119896, 510)
(259.8076211353316, 480)
(233.8268590217984, 495.0)
(285.78838324886476, 435.0)
(103.92304845413263, 420)
(441.67295593006367, 525.0)
(415.6921938165305, 540)
(155.88457268119896, 300)
(233.8268590217984, 255.0)
(519.6152422706632, 390)
(311.7691453623979, 420)
(25.980762113533157, 165.0)
(467.6537180435968, 510)
(545.5960043841964, 285.0)
(337.749907475931, 165.0)
(233.8268590217984, 285.0)
(415.6921938165305, 180)
(259.8076211353316, 420)
(493.63448015713, 345.0)
(571.5767664977295, 390)
(77.94228634059948, 465.0)
(337.749907475931, 435.0)
(77.94228634059948, 255.0)
(441.67295593006367, 495.0)
(285.78838324886476, 195.0)
(181.8653347947321, 555.0)
(389.71143170299734, 105.0)
(597.5575286112627, 315.0)
(311.7691453623979, 240)
(441.67295593006367, 105.0)
(207.84609690826525, 540)
(155.88457268119896, 540)
(259.8076211353316, 90)
(441.67295593006367, 135.0)
(467.6537180435968, 210)
(25.980762113533157, 345.0)
(441.67295593006367, 165.0)
(571.5767664977295, 420)
(311.7691453623979, 360)
(129.9038105676658, 495.0)
(181.8653347947321, 375.0)
(493.63448015713, 255.0)
(389.71143170299734, 225.0)
(77.94228634059948, 135.0)
(25.980762113533157, 255.0)
(337.749907475931, 255.0)
(311.7691453623979, 210)
(77.94228634059948, 105.0)
(285.78838324886476, 525.0)
(129.9038105676658, 315.0)
(155.88457268119896, 390)
(441.67295593006367, 255.0)
(155.88457268119896, 90)
(389.71143170299734, 435.0)
(467.6537180435968, 330)
(285.78838324886476, 165.0)
(311.7691453623979, 390)
(103.92304845413263, 240)
(441.67295593006367, 225.0)
(363.7306695894642, 360)
(181.8653347947321, 525.0)
(467.6537180435968, 450)
(129.9038105676658, 525.0)
(103.92304845413263, 300)
(51.96152422706631, 210)
(77.94228634059948, 165.0)
(155.88457268119896, 180)
(207.84609690826525, 300)
(207.84609690826525, 420)
(441.67295593006367, 345.0)
(415.6921938165305, 390)
(233.8268590217984, 525.0)
(259.8076211353316, 120)
(51.96152422706631, 120)
(51.96152422706631, 180)
(259.8076211353316, 540)
(363.7306695894642, 450)
(103.92304845413263, 360)
(207.84609690826525, 480)
(259.8076211353316, 300)
(519.6152422706632, 180)
(545.5960043841964, 495.0)
(51.96152422706631, 270)
(493.63448015713, 75.0)
(415.6921938165305, 90)
(77.94228634059948, 285.0)
(467.6537180435968, 90)
(207.84609690826525, 330)
(389.71143170299734, 405.0)
(415.6921938165305, 420)
(155.88457268119896, 60)
(545.5960043841964, 345.0)
(0, 270)
(103.92304845413263, 210)
(181.8653347947321, 345.0)
(415.6921938165305, 300)
(207.84609690826525, 60)
(363.7306695894642, 270)
(493.63448015713, 195.0)
(259.8076211353316, 360)
(363.7306695894642, 300)
(467.6537180435968, 480)
(441.67295593006367, 435.0)
(519.6152422706632, 300)
(389.71143170299734, 195.0)
(103.92304845413263, 450)
(129.9038105676658, 285.0)
(389.71143170299734, 165.0)
(493.63448015713, 405.0)
(103.92304845413263, 270)
(233.8268590217984, 555.0)
(441.67295593006367, 375.0)
(389.71143170299734, 255.0)
(571.5767664977295, 360)
(285.78838324886476, 315.0)
(493.63448015713, 315.0)
(0, 240)
(363.7306695894642, 180)
(207.84609690826525, 180)
(285.78838324886476, 15.0)
(207.84609690826525, 570)
(129.9038105676658, 465.0)
(155.88457268119896, 240)
(155.88457268119896, 360)
(233.8268590217984, 435.0)
(311.7691453623979, 450)
(389.71143170299734, 75.0)
(363.7306695894642, 60)
(51.96152422706631, 240)
(77.94228634059948, 435.0)
(493.63448015713, 525.0)
(207.84609690826525, 150)
(389.71143170299734, 585.0)
(181.8653347947321, 165.0)
(51.96152422706631, 300)
(415.6921938165305, 210)
(311.7691453623979, 270)
(207.84609690826525, 30)
(103.92304845413263, 180)
(415.6921938165305, 240)
(77.94228634059948, 375.0)
(493.63448015713, 375.0)
(363.7306695894642, 90)
(389.71143170299734, 285.0)
(519.6152422706632, 480)
(545.5960043841964, 225.0)
(285.78838324886476, 105.0)
(415.6921938165305, 510)
(441.67295593006367, 405.0)
(311.7691453623979, 120)
(545.5960043841964, 315.0)
(129.9038105676658, 435.0)
(389.71143170299734, 45.0)
(519.6152422706632, 420)
(285.78838324886476, 225.0)
(389.71143170299734, 465.0)
(77.94228634059948, 405.0)
(545.5960043841964, 405.0)
(415.6921938165305, 60)
(415.6921938165305, 450)
(155.88457268119896, 210)
(363.7306695894642, 240)
(363.7306695894642, 120)
(545.5960043841964, 375.0)
(493.63448015713, 435.0)
(363.7306695894642, 330)
(207.84609690826525, 390)
(337.749907475931, 195.0)
(129.9038105676658, 135.0)
(311.7691453623979, 510)
(77.94228634059948, 345.0)
(129.9038105676658, 345.0)
(181.8653347947321, 255.0)
(207.84609690826525, 360)
(571.5767664977295, 330)
(337.749907475931, 555.0)
(311.7691453623979, 30)
(0, 330)
(571.5767664977295, 210)
(181.8653347947321, 195.0)
(311.7691453623979, 570)
(519.6152422706632, 240)
(259.8076211353316, 570)
(233.8268590217984, 345.0)
(181.8653347947321, 405.0)
(233.8268590217984, 585.0)
(467.6537180435968, 60)
(0, 210)
(415.6921938165305, 270)
(337.749907475931, 495.0)
(519.6152422706632, 150)
(207.84609690826525, 510)
(493.63448015713, 225.0)
(597.5575286112627, 255.0)
(441.67295593006367, 195.0)
(571.5767664977295, 240)
(493.63448015713, 135.0)
(337.749907475931, 285.0)
(363.7306695894642, 30)
(415.6921938165305, 120)
(25.980762113533157, 225.0)
(415.6921938165305, 480)
(51.96152422706631, 150)
(77.94228634059948, 195.0)
(285.78838324886476, 255.0)
(285.78838324886476, 375.0)
(441.67295593006367, 465.0)
(103.92304845413263, 510)
(181.8653347947321, 435.0)
(207.84609690826525, 210)
(363.7306695894642, 540)
(337.749907475931, 345.0)
(233.8268590217984, 45.0)
(25.980762113533157, 195.0)
(181.8653347947321, 495.0)
(155.88457268119896, 420)
(571.5767664977295, 180)
(389.71143170299734, 525.0)
(441.67295593006367, 315.0)
(285.78838324886476, 465.0)
(25.980762113533157, 285.0)
(259.8076211353316, 210)
(311.7691453623979, 330)
(155.88457268119896, 270)
(467.6537180435968, 360)
(233.8268590217984, 15.0)
(311.7691453623979, 90)
(181.8653347947321, 135.0)
(285.78838324886476, 135.0)
(77.94228634059948, 225.0)
(441.67295593006367, 45.0)
(181.8653347947321, 45.0)
(415.6921938165305, 360)
(25.980762113533157, 315.0)
(363.7306695894642, 150)
(51.96152422706631, 330)
(129.9038105676658, 405.0)
(155.88457268119896, 330)
(103.92304845413263, 480)
(337.749907475931, 585.0)
(467.6537180435968, 150)
(233.8268590217984, 75.0)
(285.78838324886476, 45.0)
(181.8653347947321, 105.0)
(259.8076211353316, 330)
(103.92304845413263, 390)
(259.8076211353316, 150)
(103.92304845413263, 90)
(493.63448015713, 165.0)
(545.5960043841964, 165.0)
(233.8268590217984, 225.0)
(545.5960043841964, 255.0)
(155.88457268119896, 450)
(337.749907475931, 135.0)
(311.7691453623979, 150)
(337.749907475931, 465.0)
(363.7306695894642, 420)
(25.980762113533157, 375.0)
(441.67295593006367, 75.0)
(519.6152422706632, 270)
(285.78838324886476, 495.0)
(467.6537180435968, 390)
(155.88457268119896, 480)
(389.71143170299734, 15.0)
(155.88457268119896, 120)
(233.8268590217984, 375.0)
(103.92304845413263, 120)
(363.7306695894642, 480)
(285.78838324886476, 585.0)
(337.749907475931, 375.0)
(493.63448015713, 495.0)
(0, 300)
(51.96152422706631, 420)
(467.6537180435968, 270)
(285.78838324886476, 345.0)
(337.749907475931, 45.0)
(233.8268590217984, 315.0)
(181.8653347947321, 225.0)
(337.749907475931, 315.0)
(363.7306695894642, 390)
(207.84609690826525, 240)
(337.749907475931, 105.0)
(389.71143170299734, 495.0)
(519.6152422706632, 120)
(441.67295593006367, 285.0)
(493.63448015713, 105.0)
(129.9038105676658, 195.0)
(233.8268590217984, 15.0)
(129.9038105676658, 165.0)
(363.7306695894642, 510)
(181.8653347947321, 285.0)
(389.71143170299734, 375.0)
