(346.41016151377545, 900)
(129.9038105676658, 625.0)
(346.41016151377545, 500)
(303.1088913245535, 825.0)
(736.1215932167728, 125.0)
(216.50635094610965, 775.0)
(433.0127018922193, 300)
(779.4228634059947, 100)
(433.0127018922193, 900)
(433.0127018922193, 250)
(259.8076211353316, 500)
(129.9038105676658, 175.0)
(562.9165124598851, 425.0)
(692.8203230275509, 350)
(909.3266739736605, 475.0)
(173.20508075688772, 650)
(346.41016151377545, 700)
(822.7241335952167, 825.0)
(562.9165124598851, 325.0)
(259.8076211353316, 300)
(86.60254037844386, 550)
(952.6279441628825, 350)
(129.9038105676658, 475.0)
(606.217782649107, 300)
(649.519052838329, 275.0)
(952.6279441628825, 500)
(649.519052838329, 625.0)
(909.3266739736605, 775.0)
(519.6152422706632, 850)
(562.9165124598851, 475.0)
(346.41016151377545, 750)
(519.6152422706632, 800)
(216.50635094610965, 725.0)
(259.8076211353316, 450)
(952.6279441628825, 700)
(649.519052838329, 25.0)
(519.6152422706632, 400)
(822.7241335952167, 775.0)
(43.30127018922193, 375.0)
(86.60254037844386, 750)
(389.71143170299734, 325.0)
(216.50635094610965, 425.0)
(952.6279441628825, 450)
(259.8076211353316, 400)
(606.217782649107, 0)
(346.41016151377545, 100)
(519.6152422706632, 750)
(129.9038105676658, 775.0)
(519.6152422706632, 550)
(779.4228634059947, 900)
(952.6279441628825, 400)
(692.8203230275509, 450)
(173.20508075688772, 700)
(822.7241335952167, 725.0)
(995.9292143521044, 375.0)
(173.20508075688772, 750)
(649.519052838329, 75.0)
(389.71143170299734, 625.0)
(822.7241335952167, 175.0)
(476.31397208144125, 775.0)
(692.8203230275509, 700)
(909.3266739736605, 525.0)
(995.9292143521044, 525.0)
(779.4228634059947, 150)
(562.9165124598851, 175.0)
(476.31397208144125, 325.0)
(822.7241335952167, 625.0)
(476.31397208144125, 25.0)
(433.0127018922193, 650)
(909.3266739736605, 175.0)
(562.9165124598851, 875.0)
(0, 650)
(866.0254037844386, 750)
(692.8203230275509, 250)
(173.20508075688772, 450)
(433.0127018922193, 50)
(909.3266739736605, 725.0)
(649.519052838329, 425.0)
(346.41016151377545, 150)
(173.20508075688772, 550)
(303.1088913245535, 625.0)
(303.1088913245535, 275.0)
(995.9292143521044, 475.0)
(303.1088913245535, 775.0)
(303.1088913245535, 725.0)
(259.8076211353316, 900)
(866.0254037844386, 200)
(129.9038105676658, 375.0)
(692.8203230275509, 900)
(216.50635094610965, 525.0)
(389.71143170299734, 975.0)
(649.519052838329, 375.0)
(519.6152422706632, 900)
(649.519052838329, 125.0)
(86.60254037844386, 250)
(736.1215932167728, 275.0)
(736.1215932167728, 775.0)
(476.31397208144125, 825.0)
(519.6152422706632, 650)
(173.20508075688772, 850)
(303.1088913245535, 225.0)
(606.217782649107, 350)
(43.30127018922193, 675.0)
(129.9038105676658, 325.0)
(562.9165124598851, 825.0)
(433.0127018922193, 500)
(346.41016151377545, 800)
(692.8203230275509, 200)
(866.0254037844386, 150)
(779.4228634059947, 950)
(86.60254037844386, 800)
(866.0254037844386, 600)
(606.217782649107, 550)
(519.6152422706632, 150)
(606.217782649107, 850)
(779.4228634059947, 400)
(129.9038105676658, 675.0)
(433.0127018922193, 750)
(779.4228634059947, 750)
(476.31397208144125, 425.0)
(216.50635094610965, 675.0)
(216.50635094610965, 225.0)
(822.7241335952167, 125.0)
(86.60254037844386, 500)
(303.1088913245535, 525.0)
(303.1088913245535, 475.0)
(519.6152422706632, 700)
(866.0254037844386, 350)
(389.71143170299734, 25.0)
(389.71143170299734, 225.0)
(476.31397208144125, 125.0)
(692.8203230275509, 800)
(43.30127018922193, 575.0)
(259.8076211353316, 100)
(649.519052838329, 925.0)
(562.9165124598851, 775.0)
(259.8076211353316, 850)
(649.519052838329, 825.0)
(389.71143170299734, 925.0)
(129.9038105676658, 275.0)
(216.50635094610965, 325.0)
(43.30127018922193, 625.0)
(562.9165124598851, 725.0)
(736.1215932167728, 625.0)
(606.217782649107, 650)
(562.9165124598851, 225.0)
(866.0254037844386, 500)
(649.519052838329, 475.0)
(606.217782649107, 750)
(562.9165124598851, 975.0)
(389.71143170299734, 775.0)
(129.9038105676658, 525.0)
(952.6279441628825, 250)
(649.519052838329, 675.0)
(303.1088913245535, 75.0)
(389.71143170299734, 725.0)
(866.0254037844386, 800)
(476.31397208144125, 75.0)
(822.7241335952167, 525.0)
(433.0127018922193, 950)
(779.4228634059947, 600)
(476.31397208144125, 175.0)
(736.1215932167728, 425.0)
(346.41016151377545, 50)
(43.30127018922193, 325.0)
(736.1215932167728, 475.0)
(736.1215932167728, 75.0)
(519.6152422706632, 100)
(692.8203230275509, 400)
(822.7241335952167, 425.0)
(173.20508075688772, 200)
